trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates
6	2	369.259482145	8	6	8	3.33333333333	56.7207	3600.0	39.78	temp	0.1	9	14
7	2	202.011253834	8	4	7	3.05555555556	56.7207	3600.0	41.1	temp	0.1	9	14
8	2	212.886345148	8	4	8	3.33333333333	56.7207	3600.0	41.63	temp	0.1	9	14
9	2	200.834340096	8	3	7	3.0	56.7207	3600.0	43.01	temp	0.1	9	14
10	2	371.416813135	8	5	7	3.0	56.7207	3600.0	43.21	temp	0.1	9	14
1	1	970.505773067	8	7	8	3.33333333333	56.7207	3600.0	41.74	temp	0.1	9	14
2	1	505.254127026	8	4	8	3.33333333333	56.7207	3600.0	42.35	temp	0.1	9	14
3	1	384.21340394	9	3	6	2.55555555556	56.7207	3600.0	44.31	temp	0.1	9	14
4	1	528.425824165	8	5	8	3.33333333333	56.7207	3600.0	41.34	temp	0.1	9	14
5	1	715.258068085	8	5	8	3.33333333333	56.7207	3600.0	39.03	temp	0.1	9	14
6	1	800.588438034	8	6	8	3.33333333333	56.7207	3600.0	42.01	temp	0.1	9	14
7	1	403.680976868	10	4	6	2.44444444444	56.7207	3600.0	42.03	temp	0.1	9	14
8	1	389.795209885	8	3	6	2.83333333333	56.7207	3600.0	43.89	temp	0.1	9	14
9	1	819.562433004	8	7	8	3.33333333333	56.7207	3600.0	42.29	temp	0.1	9	14
10	1	704.091316938	8	5	8	3.33333333333	56.7207	3600.0	39.91	temp	0.1	9	14
1	cradle	129.764322042	8	4	8	3.33333333333	56.7207	3600.0	39.57	temp	0.1	9	14
2	cradle	128.884975195	8	2	8	3.33333333333	56.7207	3600.0	41.06	temp	0.1	9	14
3	cradle	131.330193043	8	4	8	3.33333333333	56.7207	3600.0	40.66	temp	0.1	9	14
4	cradle	20352.0237341	0	0	0	0	0	0	0	temp	0.1	9	14
5	cradle	439.409795046	0	0	0	0	0	0	0	temp	0.1	9	14
6	cradle	129.248439074	8	2	8	3.33333333333	56.7207	3600.0	40.58	temp	0.1	9	14
