trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates	alpha
1	3	95.2749941349	6	3	4	1.93333333333	56.7207	3600.0	45.99	power	0.1	6	14	.5
2	3	81.2972350121	5	4	5	2.33333333333	56.7207	3600.0	43.22	power	0.1	6	14	.5
3	3	90.5994958878	5	3	5	2.33333333333	56.7207	3600.0	41.1	power	0.1	6	14	.5
4	3	88.3648889065	5	3	4	2.06666666667	56.7207	3600.0	46.39	power	0.1	6	14	.5
5	3	75.0451309681	5	2	3	1.86666666667	56.7207	3600.0	43.87	power	0.1	6	14	.5
6	3	50.4867401123	5	3	4	2.13333333333	56.7207	3600.0	43.75	power	0.1	6	14	.5
7	3	114.372965097	5	4	5	2.33333333333	56.7207	3600.0	45.28	power	0.1	6	14	.5
8	3	75.1778309345	5	3	4	2.13333333333	56.7207	3600.0	44.58	power	0.1	6	14	.5
9	3	74.8187980652	5	3	4	2.06666666667	56.7207	3600.0	45.82	power	0.1	6	14	.5
10	3	75.0902898312	5	4	4	2.06666666667	56.7207	3600.0	42.13	power	0.1	6	14	.5
1	3	62.2177660465	5	3	4	2.13333333333	56.7207	3600.0	40.85	power	0.1	6	14	.75
2	3	63.0387039185	6	3	3	1.8	56.7207	3600.0	43.35	power	0.1	6	14	.75
3	3	73.9802479744	7	3	3	1.66666666667	56.7207	3600.0	42.12	power	0.1	6	14	.75
4	3	90.1784279346	5	3	3	1.86666666667	56.7207	3600.0	46.97	power	0.1	6	14	.75
5	3	75.4859549999	5	3	3	1.93333333333	56.7207	3600.0	42.7	power	0.1	6	14	.75
6	3	73.5717949867	5	3	4	2.13333333333	56.7207	3600.0	40.52	power	0.1	6	14	.75
7	3	62.9187378883	5	2	4	2.13333333333	56.7207	3600.0	44.28	power	0.1	6	14	.75
8	3	88.2189722061	5	2	3	1.86666666667	56.7207	3600.0	46.31	power	0.1	6	14	.75
9	3	73.3177449703	6	3	3	1.73333333333	56.7207	3600.0	45.16	power	0.1	6	14	.75
10	3	63.5431442261	5	3	4	2.06666666667	56.7207	3600.0	47.28	power	0.1	6	14	.75
1	3	74.1504011154	7	3	3	1.66666666667	56.7207	3600.0	44.16	power	0.1	6	14	1
2	3	69.402269125	6	3	3	1.8	56.7207	3600.0	42.65	power	0.1	6	14	1
3	3	73.6340069771	6	3	3	1.8	56.7207	3600.0	44.27	power	0.1	6	14	1
4	3	63.0058999062	6	2	3	1.73333333333	56.7207	3600.0	47.11	power	0.1	6	14	1
5	3	74.0799319744	6	2	3	1.73333333333	56.7207	3600.0	46.6	power	0.1	6	14	1
6	3	63.5837261677	6	2	3	1.8	56.7207	3600.0	44.16	power	0.1	6	14	1
7	3	75.4897119999	6	2	3	1.8	56.7207	3600.0	44.42	power	0.1	6	14	1
8	3	76.5995790958	6	3	3	1.8	56.7207	3600.0	42.4	power	0.1	6	14	1
9	3	76.1065838337	6	3	3	1.8	56.7207	3600.0	44.11	power	0.1	6	14	1
10	3	73.5612819195	5	3	3	1.86666666667	56.7207	3600.0	46.97	power	0.1	6	14	1
1	2	130.814977169	5	3	3	1.86666666667	56.7207	3600.0	46.97	power	0.1	6	14	0
2	2	130.94730401	5	3	5	2.33333333333	56.7207	3600.0	40.19	power	0.1	6	14	0
3	2	141.119791985	6	4	4	1.86666666667	56.7207	3600.0	41.29	power	0.1	6	14	0
4	2	131.102530956	5	3	4	2.13333333333	56.7207	3600.0	41.96	power	0.1	6	14	0
5	2	117.433414936	5	3	3	1.86666666667	56.7207	3600.0	44.75	power	0.1	6	14	0
6	2	129.885293961	6	2	3	1.73333333333	56.7207	3600.0	47.11	power	0.1	6	14	0
7	2	105.347414017	6	2	3	1.73333333333	56.7207	3600.0	44.35	power	0.1	6	14	0
8	2	103.491421938	7	2	3	1.66666666667	56.7207	3600.0	45.48	power	0.1	6	14	0
9	2	144.007246971	5	3	3	1.86666666667	56.7207	3600.0	46.97	power	0.1	6	14	0
10	2	103.159659147	5	2	4	2.06666666667	56.7207	3600.0	46.61	power	0.1	6	14	0
1	2	116.398199081	6	2	4	1.86666666667	56.7207	3600.0	44.38	power	0.1	6	14	.25
2	2	117.770895004	5	2	4	2.13333333333	56.7207	3600.0	43.81	power	0.1	6	14	.25
3	2	147.015491962	5	4	5	2.33333333333	56.7207	3600.0	41.42	power	0.1	6	14	.25
4	2	145.36798811	5	3	3	1.86666666667	56.7207	3600.0	45.55	power	0.1	6	14	.25
5	2	133.019644976	6	3	3	1.8	56.7207	3600.0	43.59	power	0.1	6	14	.25
6	2	173.286839008	5	4	4	2.06666666667	56.7207	3600.0	40.18	power	0.1	6	14	.25
7	2	116.932130814	6	2	3	1.73333333333	56.7207	3600.0	47.11	power	0.1	6	14	.25
8	2	102.856275082	5	2	4	2.06666666667	56.7207	3600.0	46.37	power	0.1	6	14	.25
9	2	131.801096916	5	3	4	2.13333333333	56.7207	3600.0	41.89	power	0.1	6	14	.25
10	2	105.340502977	6	2	3	1.73333333333	56.7207	3600.0	46.6	power	0.1	6	14	.25
1	2	173.682067156	5	4	5	2.33333333333	56.7207	3600.0	41.07	power	0.1	6	14	.5
2	2	118.302231073	6	4	4	1.86666666667	56.7207	3600.0	40.16	power	0.1	6	14	.5
3	2	132.59235692	5	3	4	2.13333333333	56.7207	3600.0	43.57	power	0.1	6	14	.5
4	2	129.625700951	5	3	4	2.13333333333	56.7207	3600.0	43.27	power	0.1	6	14	.5
5	2	90.3329889774	5	2	4	2.13333333333	56.7207	3600.0	43.39	power	0.1	6	14	.5
6	2	118.827232838	5	3	4	2.06666666667	56.7207	3600.0	41.13	power	0.1	6	14	.5
7	2	117.373513937	5	3	4	2.13333333333	56.7207	3600.0	42.71	power	0.1	6	14	.5
8	2	119.4295609	5	3	4	2.13333333333	56.7207	3600.0	42.11	power	0.1	6	14	.5
9	2	117.417253017	5	2	4	2.06666666667	56.7207	3600.0	43.92	power	0.1	6	14	.5
10	2	103.423435926	6	2	4	1.86666666667	56.7207	3600.0	45.77	power	0.1	6	14	.5
1	2	131.429080963	5	3	4	2.06666666667	56.7207	3600.0	46.16	power	0.1	6	14	.75
2	2	143.962972164	5	3	5	2.33333333333	56.7207	3600.0	42.2	power	0.1	6	14	.75
3	2	105.082349062	5	2	4	2.13333333333	56.7207	3600.0	45.97	power	0.1	6	14	.75
4	2	118.199011087	5	3	4	2.13333333333	56.7207	3600.0	43.6	power	0.1	6	14	.75
5	2	116.356093884	5	2	4	2.06666666667	56.7207	3600.0	45.43	power	0.1	6	14	.75
6	2	130.843604088	5	4	4	2.06666666667	56.7207	3600.0	41.86	power	0.1	6	14	.75
7	2	143.303540945	5	3	4	2.13333333333	56.7207	3600.0	44.45	power	0.1	6	14	.75
8	2	186.883841038	5	4	4	2.06666666667	56.7207	3600.0	40.18	power	0.1	6	14	.75
9	2	131.446622849	6	3	4	1.93333333333	56.7207	3600.0	42.13	power	0.1	6	14	.75
10	2	117.450688839	5	3	5	2.33333333333	56.7207	3600.0	40.91	power	0.1	6	14	.75
1	2	104.645136118	6	2	3	1.8	56.7207	3600.0	45.16	power	0.1	6	14	1
2	2	116.049997091	7	3	3	1.66666666667	56.7207	3600.0	43.23	power	0.1	6	14	1
3	2	144.802881002	6	3	3	1.73333333333	56.7207	3600.0	45.65	power	0.1	6	14	1
4	2	142.137294054	6	2	3	1.73333333333	56.7207	3600.0	46.6	power	0.1	6	14	1
5	2	131.320386887	7	3	3	1.66666666667	56.7207	3600.0	43.23	power	0.1	6	14	1
6	2	119.800981998	7	3	3	1.66666666667	56.7207	3600.0	44.16	power	0.1	6	14	1
7	2	118.004861116	6	3	3	1.73333333333	56.7207	3600.0	45.16	power	0.1	6	14	1
8	2	130.685119867	7	3	3	1.66666666667	56.7207	3600.0	44.49	power	0.1	6	14	1
9	2	129.803893805	7	3	3	1.66666666667	56.7207	3600.0	43.97	power	0.1	6	14	1
10	2	140.004910946	7	3	3	1.66666666667	56.7207	3600.0	42.33	power	0.1	6	14	1
1	1	133.413790941	5	2	5	2.33333333333	56.7207	3600.0	41.93	power	0.1	6	14	0
2	1	172.587325096	6	3	3	1.8	56.7207	3600.0	42.65	power	0.1	6	14	0
3	1	171.60616684	5	3	3	1.86666666667	56.7207	3600.0	46.97	power	0.1	6	14	0
4	1	173.878990889	5	4	5	2.33333333333	56.7207	3600.0	39.54	power	0.1	6	14	0
5	1	210.72222209	6	3	4	1.93333333333	56.7207	3600.0	42.16	power	0.1	6	14	0
6	1	186.201174974	5	3	4	2.06666666667	56.7207	3600.0	44.89	power	0.1	6	14	0
7	1	197.580127001	5	3	4	2.13333333333	56.7207	3600.0	43.76	power	0.1	6	14	0
8	1	198.9649508	5	3	4	2.06666666667	56.7207	3600.0	42.4	power	0.1	6	14	0
9	1	161.308011055	6	3	3	1.73333333333	56.7207	3600.0	45.65	power	0.1	6	14	0
10	1	195.609534025	5	4	4	2.13333333333	56.7207	3600.0	42.72	power	0.1	6	14	0
1	1	171.337073803	6	3	3	1.73333333333	56.7207	3600.0	42.62	power	0.1	6	14	.25
2	1	186.012490988	5	4	4	2.13333333333	56.7207	3600.0	42.58	power	0.1	6	14	.25
3	1	206.681473017	5	3	4	2.06666666667	56.7207	3600.0	42.52	power	0.1	6	14	.25
4	1	211.304172039	6	2	4	1.93333333333	56.7207	3600.0	49.15	power	0.1	6	14	.25
5	1	227.783092976	5	4	5	2.33333333333	56.7207	3600.0	42.72	power	0.1	6	14	.25
6	1	197.16404295	5	4	4	2.06666666667	56.7207	3600.0	41.61	power	0.1	6	14	.25
7	1	186.807754993	5	3	4	2.06666666667	56.7207	3600.0	43.05	power	0.1	6	14	.25
8	1	199.968617916	5	3	4	2.06666666667	56.7207	3600.0	44.65	power	0.1	6	14	.25
9	1	160.756350994	5	2	4	2.06666666667	56.7207	3600.0	43.26	power	0.1	6	14	.25
10	1	149.090811014	6	3	3	1.73333333333	56.7207	3600.0	45.03	power	0.1	6	14	.25
1	1	186.246493101	5	3	5	2.33333333333	56.7207	3600.0	40.51	power	0.1	6	14	.5
2	1	242.525228977	5	4	4	2.06666666667	56.7207	3600.0	41.96	power	0.1	6	14	.5
3	1	158.999059916	6	2	4	1.93333333333	56.7207	3600.0	45.18	power	0.1	6	14	.5
4	1	148.861691952	5	2	4	2.13333333333	56.7207	3600.0	47.89	power	0.1	6	14	.5
5	1	173.358078957	5	2	4	2.13333333333	56.7207	3600.0	42.17	power	0.1	6	14	.5
6	1	177.114781857	5	3	4	2.06666666667	56.7207	3600.0	47.62	power	0.1	6	14	.5
7	1	202.81486702	5	3	4	2.13333333333	56.7207	3600.0	44.76	power	0.1	6	14	.5
8	1	174.03094101	5	3	4	2.06666666667	56.7207	3600.0	43.42	power	0.1	6	14	.5
9	1	173.419344902	6	3	3	1.73333333333	56.7207	3600.0	45.16	power	0.1	6	14	.5
10	1	158.122277021	5	2	3	1.93333333333	56.7207	3600.0	45.17	power	0.1	6	14	.5
1	1	159.357263803	5	3	5	2.33333333333	56.7207	3600.0	45.93	power	0.1	6	14	.75
2	1	240.263761997	5	4	5	2.33333333333	56.7207	3600.0	39.39	power	0.1	6	14	.75
3	1	184.703249216	5	3	3	1.86666666667	56.7207	3600.0	46.97	power	0.1	6	14	.75
4	1	186.155086994	6	3	3	1.8	56.7207	3600.0	42.31	power	0.1	6	14	.75
5	1	144.536824942	6	2	3	1.8	56.7207	3600.0	44.42	power	0.1	6	14	.75
6	1	187.003886938	5	3	5	2.33333333333	56.7207	3600.0	43.4	power	0.1	6	14	.75
7	1	160.932312012	5	3	4	2.13333333333	56.7207	3600.0	41.66	power	0.1	6	14	.75
8	1	184.250149965	5	3	4	2.06666666667	56.7207	3600.0	42.24	power	0.1	6	14	.75
9	1	156.220467806	5	2	4	2.13333333333	56.7207	3600.0	45.38	power	0.1	6	14	.75
10	1	158.169399023	5	3	4	2.06666666667	56.7207	3600.0	44.56	power	0.1	6	14	.75
1	1	184.860440016	6	2	3	1.73333333333	56.7207	3600.0	46.36	power	0.1	6	14	1
2	1	159.013869047	6	2	3	1.73333333333	56.7207	3600.0	46.6	power	0.1	6	14	1
3	1	158.721615076	6	3	3	1.73333333333	56.7207	3600.0	45.16	power	0.1	6	14	1
4	1	208.877177954	6	2	3	1.73333333333	56.7207	3600.0	46.6	power	0.1	6	14	1
5	1	178.060992002	6	2	3	1.73333333333	56.7207	3600.0	44.35	power	0.1	6	14	1
6	1	157.663182974	6	2	3	1.73333333333	56.7207	3600.0	46.6	power	0.1	6	14	1
7	1	183.711927891	6	3	3	1.73333333333	56.7207	3600.0	45.65	power	0.1	6	14	1
8	1	185.227298975	6	3	3	1.73333333333	56.7207	3600.0	45.16	power	0.1	6	14	1
9	1	171.449221849	6	2	3	1.73333333333	56.7207	3600.0	47.11	power	0.1	6	14	1
10	1	158.054109097	7	2	3	1.66666666667	56.7207	3600.0	44.15	power	0.1	6	14	1
